eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
200501010007,2005,1,1,,0,,217,United States,1,North America,New Hampshire,Berlin,44.46867,-71.185077,1.0,0,The incident occurred at the Burgess pulp mill,"01/01/2005: Joshua Hall set arson to the Burgess pulp mill, damaging logging equipment and an office trailer owned by T.R. Dillon Logging.  There were no casualties reported in the incident, and the monetary extent of damage is unknown.  Hall was later convicted in the incident, but the motivations are unclear.",1,1,1,1.0,2.0,Other Crime Type,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5.0,Industrial/Textiles/Factory,T.R. Dillon Logging,office trailer owned by T.R. Dillon Logging,217.0,United States,1.0,Business,5.0,Industrial/Textiles/Factory,Burgess pulp mill,Burgess pulp mill,217.0,United States,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,damaged logging equipment and an office trailer,0.0,,,,,,,0.0,,,,,,,,,,"Carol Robidoux, ""Another arson at NH logging site,"" The Union Leader, July 10, 2005.",,,Eco Project 2010,-9,-9,0,-9,
200501090004,2005,1,9,,0,,217,United States,1,North America,Washington,Olympia,47.039225,-122.891429,1.0,0,,"1/9/2005: Unknown perpetrators ignited a fire at the Eastside Women's Health Clinic in Olympia, Washington, United States. There were no casualties, but the abortion clinic sustained around $500,000 in damages.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,,Eastside Women's Health Clinic,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Washington.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),500000.0,"Roof heavily damaged and interior of building sustained smoke, water, and heat damage",0.0,,,,,,,0.0,,,,,,,,,"This incident occurred at 2:00 AM.  During the twenty years before the incident, the abortion clinic was picketed weekly.","""Fire at Women's Health Clinic Is Ruled as Arson,"" Los Angeles Times, January 11, 2005.","""Abortion Clinic Fire in Olympia Ruled Arson,"" Seattle Post-Intelligencer, January 11, 2005.","Donna Gordon Blankinship, ""FBI Probes Fire at Clinic Where Abortions Were Performed,"" Associated Press, January 9, 2005.",Anti-Abortion Project 2010,-9,-9,0,-9,
200501120006,2005,1,12,,0,,217,United States,1,North America,California,Auburn,38.88302,-121.078378,1.0,0,"in a commercial building under construction at 440 Auburn Folsom Road, part of the Parkhill Professional Center in Auburn, CA","1/12/2005: Five incendiary devices were discovered at a commercial building under construction the Parkhill Professional Center in Auburn, California in the United States.  The incendiaries, which were made of white and orange plastic five gallon buckets containing a gasoline and diesel mixture, affixed with pieces of wooden framing material,  a white plastic manual kitchen timer with green electrical wires leading to a fifteen minute road flare, wooden matches, a 9-volt Duracel battery, and electrical connectors, failed to ignite and were rendered inoperable by police at the scene.  As the devices did not function properly, there were no casualties, nor property damage in the incident.  A few days later, a letter signed by the Earth Liberation Front (ELF) was sent to various media outlets, claiming responsibility for this attempted arson as well as the one on two homes under construction in the Twelve Bridges community in December 2004 (122704).  Ryan Daniel Lewis was convicted of attempted arson and sentenced in this incident. Eva Rose Holland was also charged in this incident.",1,1,1,0.0,,,0.0,0,0,7,Facility/Infrastructure Attack,,,,,1,Business,12.0,Construction,commercial building under construction at the Parkhill Professional Center,"commercial building under construction at the Parkhill Professional Center in Auburn, CA",217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,Anti-land development; anti-construction,0.0,,,0,2.0,2.0,1.0,1.0,Letter,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,"white and orange plastic five gallon buckets containing a gasoline and diesel mixture, affixed with pieces of wooden framing material,  a white plastic manual kitchen timer with green electrical wires leading to a fifteen minute road flare, wooden matches, a 9-volt Duracel battery, and electrical connectors",0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"The perpetrators were also responsible for an attempted arson in 2004 and several later arsons in 2005, and were sentenced to federal prison time for their crimes.","FBI, ""Terrorism 2002-2005,""FBI, DOJ, 2005.","Federal Complaint, ""Three more arrests in Northern California ecoterrorism firebombing cases bring four federal grand jury indictments,"" FBI, Center for the Defense of Free Enterprise, March 2005.","""Pipe Bomb Found, Dismantled At California DMV Office,"" Dow Jones International News, February 15, 2005.",Eco Project 2010,0,1,0,1,
200502070008,2005,2,7,,0,,217,United States,1,North America,California,Sutter Creek,38.393414,-120.803032,1.0,0,,"02/07/2005: At approximately 3:15 a.m. local time, seven firebombs were detonated at a newly constructed apartment complex in Sutter Creek, California, United States. Six of the firebombs were extinguished by the sprinkler system, but the seventh firebomb exploded and caused approximately $50,000 worth of damage to the complex, although no casualties resulted from this attack. The group Earth Liberation Front (ELF) claimed responsibility for this attack and subsequently three individuals were arrested and charged.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,68.0,Named Civilian,Miwuk Indians,Jackson Rancheria Band members of the tribe,217.0,United States,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,Current and future tenants of the apartment complex,217.0,United States,,,,,,,,,Earth Liberation Front (ELF),,,,,,Unknown,0.0,,,0,3.0,3.0,1.0,5.0,Note left at scene,,,,,,,-9.0,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),50000.0,"One firebomb caused approximately $50,000 in damage.  The extent of the subsequent water damage from the sprinkler system as well as the other 6 firebombs was not disclosed.",0.0,,,,,,,,,,,,,,,,,"“Apartment complex fire may be tied to radical environmental group,” The Associated Press State & Local Wire, February 7, 2005.","Sam Stanton, “Arson at Sutter Creek building site; A radical environment group is believed to have planted several devices,” Sacramento Bee, February 8, 2005.","“Three sentenced in firebombing attempts in Sierra foothills,” Associated Press Worldstream, March 18, 2006.",CETIS,0,1,0,1,
200502130002,2005,2,13,,0,,217,United States,1,North America,California,Auburn,38.896549,-121.076948,1.0,0,"outside Placer County Courthouse in Auburn, CA","02/13/2005: A homemade explosive device, which appeared to be a fertilizer bomb, was found outside of the Placer County Courthouse in Auburn California in the United States.  The bomb did not explode and police officers dismantled the device.  There were no casualties or damage in this incident and the perpetrators are unknown.  However, this was one in a series of incidents, two of which were confirmed to be eco-terrorism in Auburn within the month, and authorities were investigating whether the Earth Liberation Front (ELF) may have been involved in this particular case.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),14.0,Judge/Attorney/Court,Placer County Government,"Placer County Superior Courthouse in Auburn, CA",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,possibly fertilizer bomb,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"Authorities were investigating if this incident was related to an attempted bombing of the DMV in Auburn, CA two days later, and additionally, if there is any relation to several eco-attacks earlier in the year.","""News in brief from Northern California,"" Associated Press State & Local Wire, February 14, 2005.","Don Thompson, ""Fifth bomb found, dismantled at Auburn DMV; eco-terror probed,"" Associated Press State & Local Wire, February 15, 2005.","""Explosive Device Found At Placer County Courthouse,"" KCRA 3 Television Station, February 14, 2005.",Eco Project 2010,-9,-9,0,-9,
200502150001,2005,2,15,,0,,217,United States,1,North America,California,Auburn,38.907241,-121.08435,1.0,0,"at the DMV on Enterprise Drive in Auburn, CA","02/15/2005: A pipe bomb was found at the Department of Motor Vehicles office in Auburn, California in the United States.  The device, which did not ignite and was safely dismantled, was composed of a piece of PVC pipe with duct tape, gun powder in the center and wires attached.  There were no casualties, nor damage in this incident, and the perpetrators are unknown. However, this was one in a series of incidents, two of which were confirmed to be eco-terrorism in Auburn within the month, and authorities were investigating whether the Earth Liberation Front (ELF) may have been involved in this particular case.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Department of Motor Vehicles,"offices of the Department of Motor Vehicles in Auburn, CA",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,"a piece of PVC pipe with duct tape, gun powder in the center and wires attached",0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"Authorities were investigating if this incident was related to an attempted bombing of the Placer County Courthouse in Auburn, CA two days earlier, and additionally, if there is any relation to several eco-attacks earlier in the year.","Don Thompson, ""Fifth bomb found, dismantled at Auburn DMV; eco-terror probed,"" Associated Press State & Local Wire, February 15, 2005.","""Pipe Bomb Found Near Auburn DMV Office,"" KCRA 3 Television Station, February 15, 2005.",,Eco Project 2010,-9,-9,0,-9,
200502170002,2005,2,17,,0,,217,United States,1,North America,New Mexico,Albuquerque,35.084179999999996,-106.64863899999999,1.0,0,,"02/17/2005: A home under construction in the Volcano Cliffs development near Petroglyph National Monument in Albuquerque, New Mexico was set ablaze.  The arson destroyed the $350,000 custom home.  There were no casualties in the incident.  The owner of the home stated that he had trouble since the start of the construction with equipment being stolen and vandalism as well, believed to be committed be people who oppose the building of homes in that open space.  The perpetrator(s) remained unidentified.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,"Bill Rice, owner of a new private residence under construction","private residence under construction in Volcano Cliffs development in Albuquerque, NM",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Suspected to be the opposition of construction in order to preserve the open space.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),350000.0,home burned to the ground,0.0,,,,,,,0.0,,,,,,,,,,"Carolyn Carlson, ""House Fire Could Be Arson,"" Albuquerque Journal, February 19, 2005.","""Volcano Cliffs Fire Ruled Arson,"" Albuquerque Journal, February 26, 2005.",,Eco Project 2010,-9,-9,0,-9,
200503140003,2005,3,14,,0,,217,United States,1,North America,Virginia,Arlington,38.878741999999995,-77.10000600000001,1.0,0,,"03/14/2005: In related incidents, trace amounts of anthrax were discovered at a mail facility at the Pentagon in Arlington, Virginia, United States. No casualties or property damage resulted from this incident, although 100 individuals, mainly government contractors, were given antibiotics as a precautionary measure after biological hazard sensors were set off at approximately 10:30 a.m. local time. No group claimed responsibility for this incident.",1,1,1,0.0,,,0.0,0,0,8,Unarmed Assault,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",United States Military,The Pentagon,217.0,United States,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Civilians,United States postal workers and government contractors,217.0,United States,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,1,Biological,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Sensors signal biohazard in Pentagon mail facility,” The Washington Times, March 15, 2005.","“Pentagon detects anthrax,” The Capital, March 15, 2005.","Laura Meckler, “Federal officials sort through the aftermath of the anthrax scare,” The Associated Press, March 16, 2005.",CETIS,-9,-9,0,-9,
200503190014,2005,3,19,,0,,217,United States,1,North America,Indiana,Bloomington,39.16659,-86.534244,1.0,0,Fire ignited in foyer and front door damaged,"3/19/2005: Unknown perpetrators shattered glass at the front door and ignited a small fire within the Planned Parenthood of Indiana in Bloomington, United States.  There were no casualties but the abortion clinic sustained minor damages.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,Planned Parenthood,Planned Parenthood of Indiana,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Indiana.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,Paper used to ignite the fire,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Glass shattered and the fire caused minimal damage,0.0,,,,,,,0.0,,,,,,,,,"Two weeks later, there was a similar attack against the same abortion clinic (200503300004).  It is unknown if - like the March 30th incident - a gunshot was fired into the building.","""Fire Causes Little Damage at Bloomington Planned Parenthood,"" Associated Press, March 31, 2005.","""2005 Chronicle of Clinic Violence & Harassment,"" Planned Parenthood Federation of America, Inc.",,Anti-Abortion Project 2010,-9,-9,0,-9,
200503300004,2005,3,30,,0,,217,United States,1,North America,Indiana,Bloomington,39.16659,-86.534244,1.0,0,Fire ignited in cement vestibule and bullet fired through front door,"3/30/2005: Unknown perpetrators fired a bullet through the front door and ignited a small fire within the Planned Parenthood of Indiana in Bloomington, United States.  There were no casualties but the abortion clinic sustained minor damages.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,Planned Parenthood,Planned Parenthood of Indiana,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Indiana.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Glass shattered and the fire caused minimal damage,0.0,,,,,,,0.0,,,,,,,,,"The fire burnt itself out on its own.  Two weeks earlier, there was a similar attack against the same abortion clinic (200503190014).","""Fire Causes Little Damage at Bloomington Planned Parenthood,"" Associated Press, March 31, 2005.","""2005 Chronicle of Clinic Violence & Harassment,"" Planned Parenthood Federation of America, Inc.",,Anti-Abortion Project 2010,-9,-9,0,-9,
200504130004,2005,4,13,,0,,217,United States,1,North America,Massachusetts,New Bedford,41.637675,-70.930869,1.0,0,,"04/13/2005: At approximately 1:15 a.m. local time, an improvised explosive device (IED) was detonated on the grounds of an elementary school in New Bedford, Massachusetts, United States. No casualties and only minor property damage resulted from this incident. No group claimed responsibility for this attack, although two men were seen fleeing the scene moments before the explosion.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,Unknown,John B. DeValles Elementary School,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,2.0,0.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,An IED was detonated.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"“EXPLOSION NEAR ELEMENTARY SCHOOL PROBED,” The Boston Globe, April 14, 2005.",,,CETIS,-9,-9,0,-9,
200504130009,2005,4,13,,0,,217,United States,1,North America,Washington,Sammamish,47.613434999999996,-122.035494,1.0,0,,"04/13/2005: A home under construction in Sammamish, Washington in the United States was firebombed, suspectedly by the Earth Liberation Front (ELF).  The arson caused $100,000 in damages to the home's garage where the device was planted, but there were no injuries in the incident.  The incident appears to be related to an attempted firebombing of another home a few blocks away, which was claimed in a note, and both incidents were posted on the ELF website. Despite the claims and that the devices were similar to those used in the Snohomish county home arsons in 2004, authorities were unable to confirm ELF as the perpetrators.",1,1,1,0.0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,private home,"home under construction in Sammamish, WA",217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,Anti-land development; anti-construction,1.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),100000.0,destroyed garage of home,0.0,,,,,,,0.0,,,,,,,,,"The incident appears to be related to an attempted firebombing of another home a few blocks away, which was claimed in a note, and both incidents were posted on the ELF website. Despite the claims and that the devices were similar to those used in the Snohomish county home arsons in 2004, authorities were unable to confirm ELF as the perpetrators.","FBI, ""Terrorism 2002-2005,""FBI, DOJ, 2005.","""Arson attacks may be tied to ELF,"" Associated Press State & Local Wire, April 14, 2005.","""ATF Determines Sammamish Fire Caused by Arson,"" US Fed News, April 15, 2005.",Eco Project 2010,0,1,0,1,"200504130009, 200504130010"
200504130010,2005,4,13,,0,,217,United States,1,North America,Washington,Sammamish,47.613434999999996,-122.035494,1.0,0,,"04/13/2005: Unknown perpetrators attempted to firebomb a home on Inglewood Hill Road in Sammamish, Washington in the United States.  The incendiary malfunctioned because the fuse blew out before the device ignited.  A motorist driving past the home in the morning, spotted the failed incendiary with a note next to it, reading ""Where are all the trees. Burn Rapist Burn. ELF.""  There were no casualties in the incident, nor damages. The incident appears to be related to a firebombing of another home a few blocks away on the same day, and both incidents were posted on the ELF website. Despite the claims and that the devices were similar to those used in the Snohomish county home arsons in 2004, authorities were unable to confirm ELF as the perpetrators.",1,1,1,0.0,,,1.0,0,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,private home,"home under construction in Sammamish, WA",217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,Anti-land development; anti-construction,1.0,,,0,-99.0,-99.0,1.0,5.0,Note left at scene,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,"a plastic, two-liter bottle filled with fuel and using an improvised igniter",0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"There were no casualties in the incident, nor damages. The incident appears to be related to a firebombing of another home a few blocks away on the same day, and both incidents were posted on the ELF website. Despite the claims and that the devices were similar to those used in the Snohomish county home arsons in 2004, authorities were unable to confirm ELF as the perpetrators.","FBI, ""Terrorism 2002-2005,""FBI, DOJ, 2005.","""Arson attacks may be tied to ELF,"" Associated Press State & Local Wire, April 14, 2005.","""ATF Determines Sammamish Fire Caused by Arson,"" US Fed News, April 15, 2005.",Eco Project 2010,0,1,0,1,"200504130010, 200504130009"
200505050002,2005,5,5,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1.0,0,,"05/05/2005: Unidentified perpetrators threw two small, homemade grenades at a building housing the British Consulate in New York City, New York, United States. No one was harmed in the attack, but the building sustained some minor damage. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,British Consulate,The office of the British Consulate in New York City,216.0,Great Britain,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,New York City civilians,217.0,United States,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,The two grenades used in the attack were homemade.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,There was minor damage to the exterior of the building.,0.0,,,,,,,,,,,,,,,,The attack occurred on the same day as Britain's national elections.,"Tom Hays, “Grenades Damage British Consulate in N.Y.,” The Associated Press, May 05, 2005.","“Police Questions Man about British Consulate Blast,” Xinhua General News Service, May 05, 2005.","James Bone, Michael Evans and Stewart Tendler, “Attack on New York Consulate a Reminder of Threat,” The Times, May 06, 2005.",CETIS,-9,-9,1,1,
200507040009,2005,7,4,,0,,217,United States,1,North America,Florida,West Palm Beach,26.714388,-80.052689,1.0,0,,"7/4/2005: Unknown perpetrators ignited a fire at the Presidential Women's Center in West Palm Beach, Florida, United States.  There were no casualties, but the abortion clinic sustained moderate damage.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40.0,Clinics,,Presidential Women's Center,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,To protest the practice of abortion and to sabotage abortion facilities operating in Florida.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Fire ignited with some type of accelerant believed possibly to be lighter fluid,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"Moderate water, smoke, and fire damage.",0.0,,,,,,,0.0,,,,,,,,,"The fire was first reported at 10:45 PM.  A fire was set at another abortion clinic in Palm Beach County one year before this incident (200407020005).  In the ten years before the attack, the abortion clinic was the target of weekly protests.","Jill Barton, ""Suspicious Fire Damages Florida Abortion Clinic,"" Associated Press, July 5, 2005.","Leon Fooksman and Peter Franceschina, ""Abortion Clinic Fire Suspicious,"" Sun Sentinel, July 6, 2005.","Clinic Defense and Research, ""1997 Chronicle of Clinic Harassment & Violence,"" Planned Parenthood Federation of America, Inc.",Anti-Abortion Project 2010,-9,-9,0,-9,
200507080006,2005,7,8,,0,,217,United States,1,North America,New Hampshire,Berlin,44.46867,-71.185077,1.0,1,"in Success, NH","07/08/2005: Unknown perpetrator(s) set arson to logging equipment owned by T.R. Dillon Logging in Success, New Hampshire in the United States, causing $500,000 in damages.  There were no casualties in the incident.  It was unclear whether this was an act against logging or if it was committed by local environmentalists or merely vandals.  Three vehicles, an all-wheel drive plow truck, a brand new 18-wheel tractor-trailer and an excavator, were engulfed in flames when the fire department responded to the incident.",1,1,1,1.0,2.0,Other Crime Type,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5.0,Industrial/Textiles/Factory,T.R. Dillon Logging,"three logging vehicles owned by T.R. Dillon Logging in Success, NH",217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),500000.0,three logging vehicles destroyed,0.0,,,,,,,0.0,,,,,,,,,This was not the first time T.R. Dillon logging was targeted by arsonists. There was another incident on New Year's Day of the same year.,"Carol Robidoux, ""Another arson at NH logging site,"" The Union Leader, July 10, 2005.","""USAT States Pages,"" Associated Press, July 10, 2005.",,Eco Project 2010,-9,-9,0,-9,
200509000001,2005,9,0,,0,,217,United States,1,North America,California,Los Angeles,34.097865999999996,-118.407379,1.0,0,"at residence of Guerdon Stuckey, the  Animal Services General Manager","09/00/2005: Members of the Animal Liberation Front (ALF) claimed responsibility for ignited smoke grenades in the lobby of the residence of Guerdon Stuckey, the  Animal Services General Manager in Los Angeles, California in the United States.  There were no injuries, and the extent of property damage is unknown, if any.  The Animal Defense League and other groups had been appealing for months to the mayor to oust Stuckey from office and go ahead with a no-kill policy at city animal shelters, but they were not seeing desired results.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Animal Services Department,"Guerdon Stuckey, Animal Services Director",217.0,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,To remove Guerdon Stuckey from his position and implement a no-kill policy at city animal shelters.,0.0,,,0,-99.0,-99.0,1.0,10.0,Unknown,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,smoke bomb,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,0.0,,,,,,,,,,"Rick Orlov, ""At-Home Security OK'D For Workers,"" The Daily News of Los Angeles, October 20, 2005.","""News briefs from California,"" Associated Press, October 22, 2005.","David Zahniser, ""Fired animal services exec challenges termination,"" Copley News Service, December 21, 2005.",Eco Project 2010,0,1,0,1,
200511200004,2005,11,20,,0,,217,United States,1,North America,Maryland,Hagerstown,39.6425,-77.717579,1.0,0,,"11/20/2005: Perpetrators set four separate fires in the development known as Hagers Crossing in Hagerstown, Maryland, United States, a short time before 2:30 a.m. local time. One townhouse was destroyed and three others were damaged. No casualties occurred. Earth Liberation Front (ELF) claimed responsibility for these attacks.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Unknown,"the development known as Hagers Crossing in Hagerstown, Maryland",217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,"In an emailed statement, an individual that claimed to be a member of ELF wrote that the goal of these attacks was  ""to strike at the bottom line"" of Ryan Homes, which was the developer of many of the houses in the plan.",0.0,,,0,0.0,0.0,1.0,4.0,E-mail,,,,,,,-9.0,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),300000.0,"The value of property damage was estimated by the local fire chief, Chief Gary R. Hawbaker.",0.0,,,,,,,,,,,,,,,,"Although the individual that wrote the email claiming responsibility for these attacks declared himself to be a member of ELF, the veracity of his statement could not be determined to be true or false. If this was the work of ELF, these collective incidents would be the first attacks perpetrated by ELF in Maryland.","“Arsonists destroy one home, damage three others in development,” The Associated Press State & Local Wire, November 20, 2005.","Nelson Hernandez, “Arsons May Be Work of Activists; E-Mail Points To Group of Eco-Radicals,” The Washington Post, November 22, 2005.","David Dishneau, “FBI investigating claim that radical environmental group set fire at Maryland housing development,” Associated Press Worldstream, November 22, 2005.",CETIS,0,1,0,1,
